custID,age,region,job,marital,education,default,balance,housing,loan
C21185,58,North West,domestic worker,married,secondary,no,3145,no,no
C21186,60,South East,domestic worker,married,primary,no,17,no,no
C21188,58,North West,retired,others,secondary,yes,-462,no,yes
C21189,42,South East,domestic worker,married,secondary,no,380,no,no
C21191,57,East of England,domestic worker,married,primary,no,2290,no,no
C21192,36,West Midlands,technician,married,secondary,no,-457,no,no
C21193,52,South East,others,married,primary,no,77503,no,no
C21194,37, ,technician,married,secondary,no,521,no,no
C21195,60,East of England,retired,married,primary,no,113,no,no
C21196,45,South East,management,others,tertiary,no,2683,no,no
C21198,32,West Midlands,management,single,secondary,no,1713,no,no
C21199,32,North West,technician,single,secondary,no,352,no,no
C21200,31,South East,technician,married,secondary,no,636,no,no
C21201,51,London,management,married,tertiary,no,8369,no,no
C21202,45,West Midlands,others,married,primary,no,171,no,no
C21204,33,East of England, ,single,tertiary,no,7847,no,no
C21205,31,North West,others,married,secondary,no,466,no,no
C21206,32,East of England,technician,single,secondary,no,2014,yes,no
C21209,35,West Midlands,management,single,tertiary,no,59,no,no
C21212,48,South East,admin,married,secondary,no,130,no,no
C21215,60,North West,others,married,primary,no,573,no,no
C21216,32,North West,technician,single,secondary,no,4170,no,no
C21217,51,North West,technician,married,secondary,no,55,no,no
C21218,48,South East,management,others,tertiary,no,1010,no,no
C21220,30,North East,management,single,tertiary,no,51,no,no
C21221,57,North West,retired,married,secondary,no,3226,no,no
C21222,32,South East,technician,single,tertiary,no,4440,no,no
C21223,34,London,management,married,tertiary,no,842,no,no
C21225,47,Yorkshire and the Humber,management,married,tertiary,no,793,no,no
C21226,32,London,technician,single,secondary,no,0,no,no
C21227,55,London,others,married,primary,no,4052,no,no
C21228,35,West Midlands,technician,married,secondary,no,-1210,yes,yes
C21229,37,East of England,management,married,tertiary,no,1144,yes,no
C21230,49,East of England,self-employed,married,tertiary,no,315,yes,no
C21231,60,South East,domestic worker,married,,no,6303,no,no
C21232,54,West Midlands,others,married,secondary,no,12,yes,no
C21233,60,North West,retired,married,secondary,no,8,no,yes
C21234,59,Yorkshire and the Humber,retired,married,primary,no,667,no,no
C21235,59,London,self-employed,married,secondary,no,0,no,no
C21237,48,South East,domestic worker,married,secondary,no,5,no,no
C21238,58,North West,domestic worker,married,secondary,no,603,no,no
C21239,52,London,others,married,secondary,no,7476,no,no
C21240,40,South East,management,married,tertiary,no,224,no,no
C21241,36,North West,domestic worker,others,tertiary,no,8484,yes,no
C21242,45,South East,others,married,primary,no,487,no,no
C21246,45,South East,services,married,secondary,no,5780,no,no
C21247,30,London,management,married,tertiary,no,1062,yes,no
C21248,49,North East,others,married,primary,no,179,yes,no
C21249,55,East of England,self-employed,married,secondary,no,3114,no,yes
C21250,30,South East,management,single,tertiary,no,16003,no,no
C21252,60,South East,retired,married,secondary,no,305,no,no
C21253,56,East of England,others,married,primary,no,2840,no,yes
C21254,58,North West,management,married,secondary,no,43,no,no
C21255,60,London,others,married,secondary,no,3630,no,no
C21256,43,London,management,others,tertiary,no,1643,yes,no
C21257,48,North West,others,married,,no,505,no,no
C21258,46,North West,technician,married,secondary,no,1573,no,no
C21260,57,London,others,married,secondary,no,570,yes,no
C21261,51,North West,technician,others,secondary,no,2701,yes,yes
C21262,51,London,others,married,secondary,no,224,no,no
C21264,46,South West,services,married,secondary,no,0,no,no
C21265,50,South East,management,married,tertiary,no,662,no,yes
C21266,45,East of England,others,married,primary,no,215,no,no
C21267,34,South East,technician,married,secondary,no,112,no,no
C21268,45,South East,services,married,secondary,no,1885,no,no
C21269,54,East of England,retired,married,primary,no,13,yes,yes
C21270,36,South East,technician,married,secondary,no,128,no,no
C21271,39,London,management,single,tertiary,no,2226,no,no
C21272,56, ,services,married,secondary,no,5714,no,no
C21274,34,East Midlands,management,married,tertiary,no,205,no,no
C21279,49,London,others,married,secondary,no,1345,no,no
C21280,36,London,management,single,tertiary,no,1492,no,no
C21282,55,North West,admin,married,secondary,no,595,no,no
C21283,48,North West,services,others,secondary,no,345,no,no
C21285,37,East of England,self-employed,married,secondary,no,3949,no,no
C21286,33,North West, ,married,tertiary,no,3878,no,no
C21288,36,North West,management,married,tertiary,no,377,no,no
C21291,35,North West,management,others,tertiary,no,0,no,no
C21292,58,North West,others,married,secondary,no,0,no,no
C21293,42,London,self-employed,single,tertiary,no,1424,no,no
C21295,36,South East,management,married,tertiary,no,7,yes,no
C21296,60,London,others,married,secondary,no,6337,no,no
C21297,55,South East,management,others,tertiary,no,0,no,no
C21298,52,North West,management,married,tertiary,no,60,no,yes
C21299,47,North West,admin,married,tertiary,no,2301,no,no
C21300,35,North West,management,single,tertiary,no,1901,no,no
C21301,48,South East,others,married,primary,no,2590,no,no
C21302,31,London,management,married,tertiary,no,1078,no,no
C21303,32,South East,management,single,tertiary,no,1299,no,no
C21304,32,East of England,management,single,tertiary,no,-252,yes,yes
C21305,30,London,management,single,tertiary,no,1252,no,no
C21306,34,London,technician,single,tertiary,no,386,no,no
C21307,42,East of England,management,others,tertiary,no,726,no,no
C21308,30,London,admin,single,tertiary,no,1785,no,no
C21309,55,East of England,domestic worker,married,primary,no,245,no,no
C21311,46,North West,domestic worker,married,secondary,no,1163,no,no
C21313,47,East of England,others,married,primary,no,421,yes,no
C21314,48,South East,management,married,tertiary,no,335,no,no
C21315,45,East of England,management,married,tertiary,no,4781,no,no
C21317,60,North West,retired,married,secondary,no,9443,yes,yes
C21318,56,South East,others,married,primary,no,3728,no,no
C21320,59,London,domestic worker,married,primary,no,1279,no,no
C21321,54, ,technician,single,secondary,no,550,yes,no
C21322,34,South East,management,married,tertiary,no,0,no,no
C21323,51,South East,technician,married,secondary,no,255,no,no
C21324,49,West Midlands,admin,married,,no,1280,no,no
C21326,47,South East,technician,married,secondary,no,1417,no,no
C21327,33,London,technician,married,tertiary,no,6559,no,no
C21328,33,West Midlands,technician,married,secondary,no,935,no,yes
C21329,54,West Midlands,management,married,tertiary,no,4415,no,no
C21330,42,South East,technician,married,secondary,no,1184,no,no
C21332,41,North West,technician,married,secondary,no,390,no,no
C21333,49,South East,others,married,primary,no,2091,yes,yes
C21334,57,London,others,married,secondary,no,1633,no,no
C21335,60,North West,management,single,tertiary,no,0,no,no
C21337,48,West Midlands,others,married,primary,no,231,no,no
C21338,33,Yorkshire and the Humber,technician,single,tertiary,no,452,no,no
C21339,40,London,management,married,tertiary,no,3413,yes,no
C21340,55,South East,management,single,tertiary,no,1276,no,no
C21341,54,London,others,married,primary,no,0,no,no
C21342,33,North West,domestic worker,married,primary,no,945,no,no
C21343,50,North West,management,married,tertiary,no,5958,yes,no
C21344,31,North East,management,single,tertiary,no,407,no,no
C21346,45,East of England,technician,married,secondary,no,1894,no,no
C21347,43,North West,management,married,tertiary,no,48407,no,no
C21352,37,London,self-employed,married,tertiary,no,150,no,no
C21353,33,South East,technician,married,secondary,no,92,yes,no
C21355,60,North West,domestic worker,married,secondary,no,1408,no,no
C21357,39,South East,management,married,tertiary,no,499,no,no
C21358,43,West Midlands,management,married,tertiary,no,1457,no,yes
C21359,54,London,services,married,primary,no,456,no,no
C21360,55,West Midlands,management,married,tertiary,no,0,no,yes
C21361,56,London,admin,others,secondary,no,1145,no,yes
C21362,44,East of England,management,married,tertiary,no,2051,no,no
C21363,50,North West,others,married,primary,no,10700,no,no
C21364,32,East of England,technician,others,tertiary,no,4219,no,no
C21365,35,London,technician,married,secondary,no,27763,no,no
C21366,41,South East,technician,married,tertiary,no,162,no,no
C21369,46,London,management,others,tertiary,no,351,no,no
C21370,32,South East,technician,others,secondary,no,3337,no,no
C21371,61,West Midlands,retired,married,primary,no,0,yes,yes
C21372,52,South East,management,married,tertiary,no,4340,no,no
C21373,32,Yorkshire and the Humber,technician,married,secondary,no,0,yes,no
C21374,59,South East,management,married,tertiary,no,4394,no,no
C21376,32,London,management,married,tertiary,no,2290,no,no
C21379,30,East of England,management,single,secondary,no,2492,yes,yes
C21380,30,West Midlands,management,married,tertiary,no,12371,no,no
C21381,31,London,management,single,tertiary,no,48,yes,no
C21383,52,London,management,married,tertiary,no,1319,yes,no
C21384,39,East of England,management,married,tertiary,no,4550,no,no
C21385,40,London,management,married,tertiary,no,49,no,yes
C21386,32,South East,technician,single,tertiary,no,2885,no,no
C21387,48, ,technician,married,secondary,no,16451,yes,no
C21388,54,North West,others,married,secondary,no,637,no,no
C21389,45,North West,technician,married,secondary,no,437,no,yes
C21390,49,London,others,married,secondary,no,1570,no,no
C21391,31,East of England,technician,others,secondary,no,501,yes,yes
C21392,46,South East,management,married,tertiary,no,3622,no,no
C21393,52,South East,others,married,primary,no,5419,no,no
C21395,50,South West,others,married,primary,no,9464,yes,no
C21396,45,London,self-employed,married,secondary,no,0,no,no
C21398,31,South West,management,single,tertiary,no,13745,no,no
C21400,46,North West,management,married,tertiary,no,550,yes,no
C21401,36,North West,technician,single,tertiary,no,62,no,yes
C21402,40,East of England,management,married,tertiary,no,0,no,no
C21403,31,South East,management,others,tertiary,no,295,no,no
C21404,52,London,others,married,primary,no,11400,yes,yes
C21407,39,West Midlands,management,married,tertiary,no,2588,yes,no
C21408,33,North West,technician,single,secondary,no,231,no,no
C21409,46,North West,technician,single,tertiary,no,5133,no,no
C21410,30,London,technician,single,secondary,no,22,yes,no
C21411,32,London,entrepreneur,married,tertiary,no,695,no,no
C21412,48,North West,technician,married,secondary,no,497,no,no
C21414,45,South East,technician,married,secondary,no,-435,no,yes
C21415,60,South East,domestic worker,married,primary,no,1213,no,no
C21416,61,London,management,married,secondary,no,1145,no,no
C21417,46,East of England,services,married,secondary,no,291,no,no
C21420,50,London,management,others,secondary,no,-41,yes,no
C21423,58,North West,retired,married,primary,no,1443,no,no
C21424,35,West Midlands,management,others,tertiary,no,897,yes,yes
C21425,43,North West,technician,single,tertiary,no,163,no,no
C21426,33,London,self-employed,married,tertiary,no,670,yes,no
C21427,30,North West,management,single,tertiary,no,0,no,no
C21428,43, ,management,others,tertiary,no,199,no,no
C21431,35,London,technician,married,secondary,no,637,no,no
C21432,47,South East,others,married,secondary,no,773,no,no
C21433,47,South East,technician,others,secondary,no,3388,yes,no
C21435,52,South East,technician,married,secondary,no,0,no,no
C21436,51,London,others,married,secondary,no,2140,yes,no
C21437,33,North West,self-employed,married,secondary,no,201,no,no
C21439,38,North West,technician,others,secondary,no,321,no,no
C21441,33,East Midlands,technician,single,secondary,no,14159,no,no
C21443,41,London,technician,married,secondary,no,3315,no,no
C21445,31,North West,management,single,secondary,no,0,no,no
C21446,30,London,management,single,secondary,no,243,no,no
C21447,45,West Midlands,technician,married,tertiary,no,141,no,no
C21448,38,South East,self-employed,married,secondary,no,201,no,no
C21449,37,South East,technician,single,secondary,no,1669,no,no
C21450,48,North West,technician,married,tertiary,no,10706,no,no
C21451,37,South East,management,single,tertiary,no,2412,no,no
C21452,44,London,technician,married,secondary,no,426,no,yes
C21453,45,North West,technician,married,secondary,no,298,no,no
C21454,31,North West,technician,single,secondary,no,4303,no,no
C21456,43,London,management,married,tertiary,no,0,no,no
C21457,46,East of England,others,married,primary,no,3085,no,no
C21459,33,London,management,single,tertiary,yes,-6,no,no
C21460,58,East of England,admin,married,secondary,no,524,no,no
C21461,49,London,services,married,tertiary,no,356,yes,no
C21463,35,London,technician,married,secondary,no,174,no,no
C21464,56,South East,others,married,,no,0,no,no
C21465,54,London,services,married,secondary,no,4187,no,no
C21466,30,North West,management,single,tertiary,no,3541,no,no
C21467,37,Yorkshire and the Humber,technician,single,tertiary,no,527,no,no
C21468,49,London,technician,married,secondary,no,5549,no,no
C21469,39,West Midlands,technician,single,tertiary,no,1213,no,no
