custID,contact,duration,response
C22163,virtual assistant,179,no
C22164,virtual assistant,64,no
C22165,virtual assistant,124,no
C22166,virtual assistant,335,no
C22167,virtual assistant,115,no
C22168,virtual assistant,169,no
C22169,virtual assistant,90,no
C22170,virtual assistant,244,no
C22171,virtual assistant,194,no
C22172,virtual assistant,819,yes
C22173,virtual assistant,139,no
C22174,virtual assistant,104,no
C22175,virtual assistant,297,no
C22176,virtual assistant,91,no
C22177,virtual assistant,135,no
C22180,virtual assistant,166,no
C22181,virtual assistant,137,no
C22182,virtual assistant,545,no
C22183,virtual assistant,58,no
C22185,virtual assistant,788,yes
C22186,virtual assistant,329,no
C22187,virtual assistant,86,no
C22190,virtual assistant,318,no
C22191,virtual assistant,180,no
C22193,virtual assistant,137,no
C22194,virtual assistant,238,no
C22196,virtual assistant,97,no
C22197,virtual assistant,43,no
C22198,virtual assistant,122,no
C22199,virtual assistant,12,no
C22200,virtual assistant,119,no
C22201,virtual assistant,172,no
C22202,virtual assistant,419,no
C22205,virtual assistant,76,no
C22206,virtual assistant,107,no
C22207,virtual assistant,175,no
C22208,virtual assistant,156,no
C22209,virtual assistant,89,no
C22210,virtual assistant,181,no
C22211,virtual assistant,660,no
C22213,virtual assistant,946,yes
C22214,virtual assistant,55,no
C22215,virtual assistant,435,no
C22216,virtual assistant,1532,yes
C22217,virtual assistant,283,no
C22219,virtual assistant,74,no
C22221,virtual assistant,138,no
C22222,virtual assistant,67,no
C22224,virtual assistant,114,no
C22225,virtual assistant,88,no
C22226,virtual assistant,93,no
C22227,virtual assistant,140,no
C22229,virtual assistant,91,no
C22230,virtual assistant,239,no
C22232,virtual assistant,71,no
C22233,virtual assistant,381,no
C22235,virtual assistant,793,yes
C22236,virtual assistant,45,no
C22237,virtual assistant,133,no
C22238,virtual assistant,144,no
C22244,virtual assistant,500,no
C22245,virtual assistant,48,no
C22246,virtual assistant,362,no
C22247,virtual assistant,121,no
C22248,virtual assistant,102,no
C22251,virtual assistant,132,no
C22252,virtual assistant,161,no
C22253,virtual assistant,154,no
C22255,virtual assistant,68,no
C22256,virtual assistant,81,yes
C22257,virtual assistant,148,no
C22258,virtual assistant,406,no
C22259,virtual assistant,396,no
C22261,virtual assistant,151,no
C22262,virtual assistant,150,no
C22264,virtual assistant,394,no
C22265,phone,189,no
C22266,virtual assistant,126,no
C22268,virtual assistant,686,yes
C22269,virtual assistant,415,no
C22270,virtual assistant,165,no
C22271,virtual assistant,183,no
C22273,virtual assistant,94,no
C22274,virtual assistant,42,no
C22275,virtual assistant,294,no
C22276,virtual assistant,239,no
C22277,virtual assistant,159,no
C22278,virtual assistant,231,no
C22279,virtual assistant,1877,yes
C22281,virtual assistant,310,no
C22282,virtual assistant,140,no
C22283,virtual assistant,142,no
C22284,virtual assistant,184,no
C22285,virtual assistant,102,no
C22287,virtual assistant,120,no
C22288,virtual assistant,314,no
C22289,virtual assistant,189,no
C22290,virtual assistant,270,no
C22291,virtual assistant,148,no
C22292,virtual assistant,299,no
C22293,virtual assistant,196,no
C22295,virtual assistant,42,no
C22296,virtual assistant,300,no
C22297,virtual assistant,160,no
C22299,virtual assistant,122,no
C22300,virtual assistant,162,no
C22301,virtual assistant,379,no
C22303,virtual assistant,195,no
C22304,virtual assistant,163,no
C22305,virtual assistant,794,no
C22307,phone,331,no
C22308,virtual assistant,153,no
C22310,virtual assistant,159,no
C22311,virtual assistant,202,no
C22313,virtual assistant,351,no
C22314,virtual assistant,239,no
C22316,virtual assistant,82,no
C22317,virtual assistant,97,no
C22318,virtual assistant,242,no
C22319,virtual assistant,360,no
C22320,virtual assistant,98,no
C22321,virtual assistant,169,no
C22322,virtual assistant,118,no
C22324,virtual assistant,136,no
C22325,virtual assistant,343,no
C22326,virtual assistant,122,no
C22327,virtual assistant,76,no
C22330,virtual assistant,93,no
C22331,virtual assistant,122,no
C22332,virtual assistant,99,no
C22334,virtual assistant,586,no
C22335,virtual assistant,127,no
C22336,virtual assistant,1123,yes
C22339,virtual assistant,135,no
C22340,virtual assistant,491,no
C22341,virtual assistant,111,no
C22342,virtual assistant,78,no
C22344,virtual assistant,34,no
C22345,virtual assistant,306,no
C22346,virtual assistant,95,no
C22347,virtual assistant,67,no
C22349,virtual assistant,57,no
C22353,virtual assistant,579,yes
C22354,virtual assistant,136,no
C22355,virtual assistant,336,yes
C22359,virtual assistant,136,no
C22360,virtual assistant,73,no
C22363,virtual assistant,65,no
C22365,virtual assistant,314,no
C22366,virtual assistant,252,no
C22367,virtual assistant,227,no
C22369,virtual assistant,86,no
C22370,virtual assistant,246,no
C22371,virtual assistant,77,no
C22372,virtual assistant,296,no
C22373,virtual assistant,234,no
C22374,virtual assistant,90,no
C22376,virtual assistant,82,no
C22378,virtual assistant,520,yes
C22380,virtual assistant,119,no
C22381,virtual assistant,192,no
C22382,virtual assistant,229,no
C22383,phone,16,no
C22386,virtual assistant,125,no
C22387,virtual assistant,146,no
C22388,virtual assistant,94,no
C22389,virtual assistant,705,no
C22391,virtual assistant,205,no
C22392,virtual assistant,73,no
C22393,virtual assistant,107,no
C22394,virtual assistant,77,no
C22396,virtual assistant,944,no
C22397,virtual assistant,139,no
C22398,virtual assistant,119,no
C22400,virtual assistant,72,no
C22401,virtual assistant,82,no
C22404,virtual assistant,80,no
C22405,virtual assistant,1258,yes
C22406,virtual assistant,82,no
C22407,virtual assistant,210,no
C22408,virtual assistant,78,no
C22410,virtual assistant,528,yes
C22411,virtual assistant,73,no
C22412,virtual assistant,136,no
C22413,virtual assistant,119,no
C22414,virtual assistant,314,no
C22415,virtual assistant,150,no
C22417,virtual assistant,257,no
C22418,virtual assistant,24,no
C22419,virtual assistant,69,no
C22420,virtual assistant,129,no
C22421,virtual assistant,1329,yes
C22423,virtual assistant,73,no
C22424,virtual assistant,55,no
C22425,virtual assistant,63,no
C22426,virtual assistant,268,no
C22427,virtual assistant,111,no
C22431,phone,67,no
C22433,virtual assistant,192,no
C22434,virtual assistant,286,no
C22436,virtual assistant,73,no
C22437,virtual assistant,85,no
C22438,virtual assistant,78,no
C22440,virtual assistant,64,no
C22441,virtual assistant,46,no
C22442,virtual assistant,278,no
C22443,virtual assistant,91,no
C22444,virtual assistant,132,no
C22445,virtual assistant,94,no
C22446,virtual assistant,148,no
C22447,virtual assistant,121,no
C22448,virtual assistant,164,no
C22451,virtual assistant,256,no
C22453,virtual assistant,686,yes
C22454,virtual assistant,168,no
C22455,virtual assistant,114,no
C22456,virtual assistant,220,no
C22457,virtual assistant,72,no
C22458,virtual assistant,92,no
C22461,virtual assistant,80,no
C22462,virtual assistant,92,no
C22463,virtual assistant,205,no
C22464,virtual assistant,168,no
C22465,virtual assistant,572,no
C22466,virtual assistant,565,yes
C22467,virtual assistant,363,no
C22468,unknown,336,no
C22469,virtual assistant,232,no
C22471,virtual assistant,239,no
C22472,virtual assistant,243,no
C22473,virtual assistant,147,no
C22475,virtual assistant,217,no
C22476,virtual assistant,149,no
C22478,virtual assistant,112,no
C22479,virtual assistant,19,no
C22480,virtual assistant,55,no
C22481,virtual assistant,73,no
C22483,virtual assistant,22,no
C22484,virtual assistant,137,no
C22485,virtual assistant,239,no
C22486,virtual assistant,119,no
C22487,virtual assistant,1809,no
C22488,virtual assistant,47,no
C22489,virtual assistant,48,no
C22490,virtual assistant,65,no
C22492,virtual assistant,180,no
C22493,virtual assistant,243,no
C22494,virtual assistant,79,no
C22495,virtual assistant,187,no
C22496,virtual assistant,120,no
C22497,virtual assistant,86,no
C22498,virtual assistant,101,no
C22499,virtual assistant,508,no
C22500,virtual assistant,651,no
C22501,virtual assistant,71,no
C22502,virtual assistant,233,no
C22504,virtual assistant,247,no
C22505,phone,208,no
C22508,virtual assistant,212,no
C22509,virtual assistant,238,no
C22510,virtual assistant,81,no
C22511,virtual assistant,251,no
C22512,virtual assistant,374,no
C22513,virtual assistant,117,no
C22514,virtual assistant,73,no
C22515,virtual assistant,361,no
C22516,virtual assistant,107,no
C22517,virtual assistant,72,no
C22520,virtual assistant,209,no
C22522,virtual assistant,69,no
C22523,virtual assistant,198,no
C22524,virtual assistant,195,no
C22525,virtual assistant,234,no
C22528,virtual assistant,714,no
C22529,virtual assistant,105,no
C22530,virtual assistant,629,no
C22531,virtual assistant,91,no
C22532,virtual assistant,10,no
C22533,virtual assistant,132,no
C22534,virtual assistant,1241,yes
C22536,virtual assistant,219,no
C22537,virtual assistant,61,no
C22539,virtual assistant,80,no
C22540,virtual assistant,88,no
C22542,virtual assistant,186,no
C22544,virtual assistant,173,no
C22545,virtual assistant,81,no
C22546,virtual assistant,222,no
C22548,virtual assistant,175,no
C22549,virtual assistant,309,no
C22550,virtual assistant,97,no
C22551,virtual assistant,96,no
C22553,virtual assistant,55,no
C22554,virtual assistant,82,no
C22555,virtual assistant,346,no
C22556,virtual assistant,215,no
C22557,virtual assistant,347,no
C22558,virtual assistant,154,no
C22559,virtual assistant,618,no
C22560,virtual assistant,203,no
C22561,virtual assistant,460,no
C22562,virtual assistant,105,no
C22563,virtual assistant,157,no
C22564,virtual assistant,122,no
C22565,virtual assistant,129,no
C22568,virtual assistant,323,no
C22569,virtual assistant,112,no
C22570,virtual assistant,78,no
C22571,virtual assistant,381,no
C22572,virtual assistant,79,no
C22573,virtual assistant,30,no
C22574,virtual assistant,602,no
C22575,virtual assistant,75,no
C22576,virtual assistant,332,no
C22577,virtual assistant,108,no
C22578,virtual assistant,121,no
C22579,virtual assistant,436,no
C22582,phone,105,no
C22583,virtual assistant,192,no
C22584,virtual assistant,143,no
C22585,virtual assistant,153,no
C22586,virtual assistant,34,no
C22587,virtual assistant,289,no
C22588,virtual assistant,239,no
C22589,virtual assistant,78,no
C22590,virtual assistant,309,no
C22591,virtual assistant,353,no
C22592,virtual assistant,210,no
C22593,phone,145,no
C22595,virtual assistant,222,no
C22596,virtual assistant,166,no
C22597,virtual assistant,140,no
C22601,phone,90,no
C22602,virtual assistant,155,no
C22603,virtual assistant,120,no
C22604,virtual assistant,209,no
C22605,virtual assistant,182,no
C22607,virtual assistant,90,no
C22608,virtual assistant,263,no
C22609,virtual assistant,98,no
C22611,virtual assistant,160,no
C22612,virtual assistant,216,no
C22613,virtual assistant,82,no
C22614,virtual assistant,207,no
C22615,virtual assistant,160,no
C22616,virtual assistant,142,no
C22617,virtual assistant,197,no
C22619,virtual assistant,148,no
C22620,virtual assistant,209,no
C22621,virtual assistant,94,no
C22622,virtual assistant,124,no
C22623,virtual assistant,121,no
C22624,virtual assistant,199,no
C22625,virtual assistant,306,no
C22626,virtual assistant,173,no
C22627,virtual assistant,299,no
C22628,virtual assistant,268,no
C22629,virtual assistant,155,no
C22630,virtual assistant,176,no
C22631,virtual assistant,112,no
C22632,virtual assistant,135,no
C22633,virtual assistant,208,no
C22634,virtual assistant,138,no
C22636,virtual assistant,392,no
C22638,virtual assistant,283,no
C22639,virtual assistant,148,no
C22641,virtual assistant,110,no
C22643,virtual assistant,200,no
C22644,virtual assistant,311,no
C22647,virtual assistant,116,no
C22648,virtual assistant,139,no
C22649,virtual assistant,87,no
C22650,virtual assistant,61,no
C22651,virtual assistant,626,yes
C22652,virtual assistant,103,no
C22653,virtual assistant,116,no
C22654,virtual assistant,162,no
C22655,virtual assistant,109,no
C22656,virtual assistant,48,no
C22657,virtual assistant,540,no
C22659,virtual assistant,342,no
C22661,virtual assistant,209,no
C22662,virtual assistant,91,no
C22663,virtual assistant,196,no
C22665,virtual assistant,115,no
C22666,virtual assistant,57,no
C22667,virtual assistant,102,no
C22668,virtual assistant,88,no
C22669,virtual assistant,68,no
C22673,virtual assistant,472,no
C22674,virtual assistant,63,no
C22675,virtual assistant,132,no
C22676,virtual assistant,85,no
C22677,virtual assistant,132,no
C22679,virtual assistant,50,no
C22681,virtual assistant,129,no
C22682,virtual assistant,66,no
C22683,virtual assistant,121,no
C22684,virtual assistant,143,no
C22685,virtual assistant,145,no
C22686,virtual assistant,99,no
C22688,virtual assistant,961,yes
C22689,virtual assistant,87,no
C22690,virtual assistant,73,no
C22691,virtual assistant,463,no
C22692,virtual assistant,67,no
C22694,virtual assistant,234,no
C22695,virtual assistant,220,no
C22696,virtual assistant,80,no
C22697,virtual assistant,83,no
C22698,virtual assistant,136,no
C22699,virtual assistant,417,no
C22701,virtual assistant,343,no
C22702,virtual assistant,119,no
C22704,virtual assistant,217,no
C22705,virtual assistant,153,no
C22706,virtual assistant,150,no
C22707,virtual assistant,129,no
C22708,virtual assistant,104,no
C22709,virtual assistant,93,no
C22710,virtual assistant,160,no
C22711,virtual assistant,113,no
C22713,virtual assistant,147,no
C22714,virtual assistant,125,no
C22716,virtual assistant,97,no
C22717,virtual assistant,167,no
C22718,virtual assistant,96,no
C22719,virtual assistant,123,no
C22720,virtual assistant,84,no
C22722,virtual assistant,472,yes
C22723,virtual assistant,62,no
C22724,virtual assistant,108,no
C22727,virtual assistant,152,no
C22728,virtual assistant,110,no
C22733,virtual assistant,59,no
C22734,virtual assistant,57,no
C22735,virtual assistant,463,no
C22737,virtual assistant,343,no
C22738,virtual assistant,133,no
C22739,virtual assistant,508,no
C22740,virtual assistant,102,no
C22741,virtual assistant,72,no
C22743,virtual assistant,1152,yes
C22744,virtual assistant,284,no
C22746,virtual assistant,157,no
C22747,virtual assistant,116,no
C22748,virtual assistant,146,no
C22750,virtual assistant,72,no
C22751,virtual assistant,72,no
C22753,virtual assistant,140,no
C22759,virtual assistant,606,yes
C22760,virtual assistant,250,no
C22761,virtual assistant,248,no
C22762,virtual assistant,132,no
C22763,virtual assistant,93,no
C22765,virtual assistant,94,no
C22766,virtual assistant,92,no
C22768,virtual assistant,324,no
C22770,virtual assistant,124,no
C22771,virtual assistant,140,no
C22774,virtual assistant,390,no
C22776,virtual assistant,42,no
C22777,virtual assistant,74,no
C22778,virtual assistant,23,no
C22779,virtual assistant,228,no
C22781,virtual assistant,115,no
C22782,virtual assistant,57,no
C22783,virtual assistant,15,no
C22784,virtual assistant,728,no
C22785,virtual assistant,66,no
C22786,virtual assistant,262,no
C22790,virtual assistant,9,no
C22791,virtual assistant,213,no
C22793,virtual assistant,422,no
C22794,virtual assistant,68,no
C22795,virtual assistant,69,no
C22796,virtual assistant,111,no
C22799,virtual assistant,734,no
C22800,virtual assistant,484,no
C22802,virtual assistant,69,no
C22803,virtual assistant,69,no
C22804,virtual assistant,692,no
C22805,virtual assistant,296,no
C22807,virtual assistant,164,no
C22808,virtual assistant,198,no
C22809,virtual assistant,454,no
C22810,virtual assistant,114,no
C22811,virtual assistant,64,no
C22812,virtual assistant,30,no
C22813,virtual assistant,81,no
C22816,virtual assistant,433,no
C22817,virtual assistant,361,no
C22818,virtual assistant,304,no
C22819,virtual assistant,160,no
